order_id,customer_id,customer_unique_id,customer_city,customer_state,customer_zip_code_prefix,product_id,seller_id,seller_city,seller_state,seller_zip_code_prefix,price,freight_value,payment_value,payment_type,payment_sequential,payment_installments,order_purchase_timestamp,order_delivered_customer_date,product_category_name_english,product_weight_g,product_length_cm,product_height_cm,product_width_cm
f62f42fbbc35ac4b000282839c369f9a,57bd01b687ed2ca2565730ba32a15d06,2e8d63c85a0d45c8b37a87809609cdf1,"sao paulo",SP,4474,28701167ae1ea90aa657c81171d61c30,2e1c9f22be269ef4643f826c9e650a52,"sao paulo",SP,4850,49.49,7.39,56.88,boleto,1,1,"2018-05-28 17:58:00","2018-06-01 16:28:00",sports_leisure,150,20,3,12
67adc926d34e13b8e6144b020f0e1153,39eb26e58bcb1c8c7775e8eb056bdcf7,a1ea1fc5e949123cdb66dee30ebdbce4,cianorte,PR,87207,054515fd15bc1a2029f10de97ffa9120,e9779976487b77c6d4ac45f75ec7afe9,"praia grande",SP,11701,43.00,18.23,122.46,credit_card,1,1,"2018-05-28 17:01:00","2018-06-11 16:47:00",sports_leisure,150,18,18,18
3041108a3798c0b8ce8a9bb8efaaebd5,875bf6eb697869ad0d2cfb512e331347,040a675b82518d9f4eb2f27f18c1802e,guaruja,SP,11446,22f590c457402e4971c9c2090d34983d,921323538c9f1c4e816f2720eac02bea,"sao paulo",SP,1319,119.90,9.19,129.09,credit_card,1,1,"2018-05-28 16:45:00","2018-06-02 15:28:00",sports_leisure,975,19,20,15
ba506068ed3555effa5ca62cd1b22225,5729693cc754e134be2566d2369795a0,b81eca43fe8c406fd5e82971283b7dfb,"santo andre",SP,9181,054515fd15bc1a2029f10de97ffa9120,e9779976487b77c6d4ac45f75ec7afe9,"praia grande",SP,11701,43.00,7.87,50.87,credit_card,1,1,"2018-05-28 15:23:00","2018-06-05 21:26:00",sports_leisure,150,18,18,18
0617fd3db51fa6cbebde41b9bd34b406,c859e1f9641a31e71020f8be665daaea,7d96d0e3e9160720b6538a101955ad26,machado,MG,37750,0ec5f6f08cf32bc916d0ae089696a44a,218d46b86c1881d022bce9c68a7d4b15,"ribeirao preto",SP,14070,271.00,27.98,298.98,credit_card,1,2,"2018-05-28 14:03:00","2018-06-15 19:04:00",sports_leisure,2600,16,16,16
daaa1175302ea22f08aede6bd5bee8bf,a558c27e289c8e4e99cb82e7665ff009,7a6b512c983462b8c29e4ec4501c48f7,taquari,RS,95860,60f560fe3dd8adc165becf182ec8f834,8f2ce03f928b567e3d56181ae20ae952,pirituba,SP,5141,199.90,27.48,454.76,boleto,1,1,"2018-05-28 13:49:00","2018-06-13 16:58:00",sports_leisure,3450,60,15,15
2f9e3156d784ec07c5e1b8075263562f,4fafc71715e80054ae90f1b3eb0a9110,bca2d58bb6855db63ab2542850c89270,"campo grande",MS,79011,f63729cf4441fe64282cd1b82281792d,70eea00b476a314817cefde4aad4f89a,itatiba,SP,13250,209.90,22.55,232.45,boleto,1,1,"2018-05-28 10:40:00","2018-06-18 16:08:00",sports_leisure,2150,42,10,22
5be9662cf57b643907e692632ff63fdc,f9f5b9bfc5b9fdceb180b9227737630c,c6a33c46fa9bb38f09cf2fe802486203,"sao paulo",SP,2807,8f2a61109d01cbda2cc6cdea233b1102,8060d731897e33b5c5ae575ce1e209e1,blumenau,SP,89052,39.90,18.23,58.13,credit_card,1,1,"2018-05-28 10:04:00","2018-06-06 18:59:00",sports_leisure,100,16,16,16
3d4bfa3de7e617f61d1ee3c87e95b204,5e98755f49cf29e4e9e87d81d2f86db2,8959d4251989df68934d67c1d32c5718,bocaiuva,MG,39390,87aff1d9a5e94db6840c5b963a5cef90,530ec6109d11eaaf87999465c6afee01,cascavel,PR,85807,135.00,27.68,162.68,credit_card,1,1,"2018-05-28 09:26:00","2018-06-14 00:46:00",sports_leisure,1500,40,20,20
4f2d72bec3f76b37047967ded26335f2,7e501124aeeefcd0be137fd8fad250e9,4874a0131b4bebcdd5c938c3fb105ce1,"caninde de sao francisco",SE,49820,369dfa384d5ad2a0cb97cb4cda846c47,e9779976487b77c6d4ac45f75ec7afe9,"praia grande",SP,11701,191.00,51.84,242.84,credit_card,1,8,"2018-05-27 21:44:00","2018-06-26 17:35:00",sports_leisure,225,25,18,18
47cb4463bc05e404b98e743111a61378,a736f51ad0f016c8bdaacb9f62024424,4a295ab76c9031a2e9bec87d89268c27,"conceicao do para",MG,35668,91846781ef75057e134949400768e272,530ec6109d11eaaf87999465c6afee01,cascavel,PR,85807,134.99,14.66,71.71,credit_card,1,1,"2018-05-27 18:02:00","2018-06-11 19:31:00",sports_leisure,1550,40,20,20
47cb4463bc05e404b98e743111a61378,a736f51ad0f016c8bdaacb9f62024424,4a295ab76c9031a2e9bec87d89268c27,"conceicao do para",MG,35668,91846781ef75057e134949400768e272,530ec6109d11eaaf87999465c6afee01,cascavel,PR,85807,134.99,14.66,77.94,voucher,2,1,"2018-05-27 18:02:00","2018-06-11 19:31:00",sports_leisure,1550,40,20,20
b81b7bbd880517f099a053130e75d933,95ac7eec6a3ece1a7afc792575d0482f,3fb80e5a15ee99f980e70bdbc858dabd,contagem,MG,32050,40169f8d8c6b5ecde688c395f306812e,750303a20e9c56b2a6bc45cdce0b897d,goiania,GO,74333,19.90,18.28,38.18,credit_card,1,3,"2018-05-27 14:04:00","2018-06-05 16:46:00",sports_leisure,700,26,16,16
d14ebe879e1587746439c3652f063eb4,9155e5f5cd64439dedad8c8fe39261e8,c17a9eb6a00b4d02003ff9fd6bebdff4,araxa,MG,38180,1277ea8bc2cac6f6e5738a15f8d90e8a,0691148aee60ca47977c187804f935ae,londrina,PR,86010,81.90,23.50,105.40,credit_card,1,10,"2018-05-27 13:07:00","2018-06-07 11:46:00",sports_leisure,1150,21,18,15
037f15d346c870059c0e6f4275a01206,44b387496ce8c6654019503566f11029,72558f8353b34b1e070f6806b62fad28,"sao paulo",SP,5867,7c256e07dc557658d97d070c34cde789,0f0c984a4a955310903b6b6008660bad,franca,SP,14403,89.15,21.04,110.19,credit_card,1,4,"2018-05-27 10:25:00","2018-06-08 18:41:00",sports_leisure,6150,30,40,40
9ba0165adc8f80295e82cb5418788889,ca0cbc348ce930d599f8dabcb7436bff,50f6877bbe14e89c1727bfd22ff3775e,niteroi,RJ,24210,496fed872fd7153d485440dbe74e2cd9,95e03ca3d4146e4011985981aeb959b9,"rio de janeiro",RJ,21210,34.00,7.55,41.55,credit_card,1,1,"2018-05-27 09:34:00","2018-05-30 16:18:00",sports_leisure,400,16,28,11
dcb0beba69129b3cb15757a33bc9dce9,813e3fa26f6fe35d81bdc9fa82c0111a,85ed8b79c1ee1bd4e11820d3895e1f91,"sao vicente",SP,11325,ea4c8ff9e3eed211078ef05358887149,2a7dc43cecabf23403078e2188437d1d,"sao paulo",SP,4142,64.99,12.43,77.42,debit_card,1,1,"2018-05-27 07:45:00","2018-06-11 19:38:00",sports_leisure,1300,22,5,15
e3095d728011efc529f2db0e0f4cba46,035aed905c76a63603e6ed5d1d21ae65,e2025751a68d76ed85d7f8aa53738f46,divinopolis,MG,35501,1acb18fc869c5489d5f76abcd681165e,6d803cb79cc31c41c4c789a75933b3c7,"sao joaquim da barra",SP,14600,135.00,19.92,154.92,credit_card,1,4,"2018-05-26 13:36:00","2018-06-15 19:51:00",sports_leisure,1600,30,30,35
d80bc8900db383324d145cfb1c1aa854,1de6c6c911ceda2be652cd0db03d930e,8ec31beb5c890497f1872b5986d3cc26,brasilia,DF,70773,72a30483855e2eafc67aee5dc2560482,6b3bd31ad8fcda4b2635ec9f3ff2ecdf,"rio de janeiro",RJ,22775,92.00,16.61,325.83,credit_card,1,3,"2018-05-26 07:48:00","2018-06-07 18:51:00",sports_leisure,967,21,24,19
bee3c772bf29c9b56628b4fc2206fc9a,5134e48a9265050e6884f2c44752a4d5,2648d5dabcdc495ecc24da5bf00bb9a7,"belo horizonte",MG,31812,a10fa96cb854e79dc01be7ab3d685c7d,6b243f80ed07b10f0e8aa0f21a205f3c,curitiba,PR,81825,104.90,18.66,123.56,credit_card,1,1,"2018-05-25 21:15:00","2018-06-02 13:51:00",sports_leisure,1100,16,16,18
114b1cbf281d72023b151203775b0b4f,9f0a6132b4dc6010d7b675cdd84aef5d,700aa8ed1270f9c3107a10aff81c862d,"rio negrinho",SC,89295,de7d3a484ee73d0be8b0b3518f910201,3289d8c3eef4873f91ce0b1343c0dd58,"praia grande",SP,11701,199.99,19.28,219.27,credit_card,1,5,"2018-05-25 18:44:00","2018-06-08 14:36:00",sports_leisure,300,30,20,40
9e73206bec0372cd5c586577e7910236,1e2efa955775eccbf59ceac62df6de67,861ca43c14540a2b540964728a1a26d1,limeira,SP,13480,23e89be06e10f4e1a1d0875bc36d939d,dfa0c4c6229ab200a4a1336b4d7128ff,florianopolis,SC,88085,15.90,18.23,34.13,boleto,1,1,"2018-05-24 17:14:00","2018-06-04 17:51:00",sports_leisure,550,30,11,20
9ee8bdfa62948fb9721333d914c9a090,237090dc5fb5212fc44befee2ac8ce3e,ada9d7ad2d8bd8518b323ec8bfcfba88,"sao paulo",SP,5033,13fcfc313dfb2217e5ee3000a702f9ef,c3cfdc648177fdbbbb35635a37472c53,curitiba,PR,80610,74.90,15.40,90.30,credit_card,1,3,"2018-05-24 15:25:00","2018-06-04 21:24:00",sports_leisure,450,36,18,18
15fb9c745e91eff5482a9af2a5fad0e6,3c14bd3e2287a1b895bc9af622d3f79a,081e0e600cfd38bd7eabb583b2af18a3,fortaleza,CE,60874,5650f9e1f73d0a1c0176988cf2e950d5,2d518637f53161b973e01f56ea4bb88e,"sao paulo",SP,2992,99.99,37.39,137.38,credit_card,1,1,"2018-05-24 12:16:00","2018-06-04 17:16:00",sports_leisure,400,16,11,12
bb05bd3bbacf1e3c6026b43b44a6631c,d6df67c855b6f445879822f6346dc45d,5517917434ed6488c5aa1f2aec53de18,"sao paulo",SP,1542,a0425426bd812474106a782b2979e310,eb1bf309f4f6af9a97e9ddac3fdbeabe,diadema,SP,9961,22.30,8.88,31.18,boleto,1,1,"2018-05-24 11:05:00","2018-06-01 22:50:00",sports_leisure,950,35,14,15
236923fe36df7c931b0fb65f493e39e4,b1c1ce38e32f5c8f25f515f2caf1f1c1,9c08d6f85c7fcec4b08ead25590c0af7,"sao paulo",SP,8150,9af30b38efe5ca2a1a97330e77400717,0cbcee27c791afa0cdcb08587a2013a8,"tres coracoes",MG,37410,135.00,19.92,154.92,credit_card,1,10,"2018-05-24 01:14:00","2018-06-08 17:55:00",sports_leisure,700,22,17,12
e32a92918d2cdf233b619daa465cfb6d,efe125b54949364f392f99e7e9b93ac3,eed8b3defc3647d353488c63623ae0dc,indaiatuba,SP,13346,d82b8217d941155cfe2c1f8c17c436cc,8d956fec2e4337affcb520f56fd8cbfd,"sao bernardo do campo",SP,9780,19.99,7.39,54.76,credit_card,1,2,"2018-05-24 00:53:00","2018-05-25 17:42:00",sports_leisure,375,16,3,11
d2778bedb92f5e0d8d10a0a7c3ffd2f2,253d88df078c198b41a10a3fbd4c4667,f58b624587c166dc243abc92d8128b9e,"santa fe do sul",SP,15775,a7906a8a69acf5b0cb256882e741896a,76d5af76d0271110f9af36c92573f765,"sao paulo",SP,3194,929.00,46.92,975.92,credit_card,1,10,"2018-05-24 00:22:00","2018-06-04 18:08:00",sports_leisure,5150,100,9,23
73ff106f792b836704a9f5ff71a77d5a,16d7008e96c81210b00221d33a00a6db,726f75b0bd5f929b06e1ab5689f6e594,"sao paulo",SP,2325,a7b42937ab954b0e03bcf6cc35209940,d566c37fa119d5e66c4e9052e83ee4ea,"sao paulo",SP,4131,23.90,7.39,31.29,boleto,1,1,"2018-05-23 20:18:00","2018-05-26 15:14:00",sports_leisure,250,16,10,16
7d32c87acba91ed87ebd98310fe1c54d,876356df457f952458a764348e1858bc,00a39521eb40f7012db50455bf083460,brasilia,DF,72595,a42d9c825894f96fc6ed02610891454d,4d6d651bd7684af3fffabd5f08d12e5a,jau,SP,17209,69.90,26.57,96.47,credit_card,1,1,"2018-05-23 20:14:00","2018-06-11 20:41:00",sports_leisure,2200,16,11,11
71822a8b6993991560c8feb50026203b,e4ca07270aaaf398aca7239ce3234357,60a1f47e0fe477c72db23f47b973fad0,maua,SP,9390,781afe929e3016a667f5f439afd55fce,08633c14ef2db992c11f840f04fad4cd,"ribeirao pires",SP,9416,109.90,9.12,119.02,credit_card,1,1,"2018-05-23 18:52:00","2018-06-04 21:06:00",sports_leisure,400,18,18,18
2221e081ca8adbc501639130055176ca,afe64a53e1a348ec5dfc7c97af12816e,23c2a49ede910262369700eea69f2467,"sao paulo",SP,3186,6cbbcefd974f08f72023c05064d96f27,5d9dc90a686a8fddacffab6bab5653a3,"santana de parnaiba",SP,6513,59.00,7.39,66.39,credit_card,1,1,"2018-05-23 16:44:00","2018-05-28 20:46:00",sports_leisure,50,16,3,11
85c74bce4ecdec38e2f255fd0499870c,c8885e58f79687064b6c2ca54626b032,f2c1ff02eecb88904411d49a74721fdf,barueri,SP,6440,220936209904d02af36d9aabe5343c8a,95e03ca3d4146e4011985981aeb959b9,"rio de janeiro",RJ,21210,38.00,16.32,54.32,debit_card,1,1,"2018-05-23 16:36:00","2018-06-03 16:18:00",sports_leisure,550,21,21,19
4de5e476244e0fced5eabc7d26c02dd9,c4dcbf01db308f71ac36429315b8f755,ae3f45a35de98e19b3ac981ff817f044,"sao jose",SC,88111,9befce53daaaaab36a5947f3cd80f42d,d7485b33791774c36108f8c69602d48d,curitiba,PR,81020,69.99,29.51,309.01,boleto,1,1,"2018-05-23 15:16:00","2018-06-04 13:04:00",sports_leisure,10150,20,20,20
3dbe04fd06c3b63be0dae1902b9013c2,10eb2de5cca510cc1be07bee1a562565,e6222ff3bef8e991d25a3477d3f8162b,campinas,SP,13059,5a7373ba4c9b3e13513ded06cd1986c4,e9779976487b77c6d4ac45f75ec7afe9,"praia grande",SP,11701,33.49,7.87,41.36,credit_card,1,1,"2018-05-23 13:31:00","2018-05-25 17:04:00",sports_leisure,105,20,20,20
1901945d048ddbc33ff8415524c892c8,2192a7f0e014eabbe36d560d31681cfc,438ba54ce708a39631a99fece57a4188,"sao paulo",SP,3187,a2105c8c0d5d99dbc5a2a9ad94321e5c,0dd184061fb0eaa7ca37932c68ab91c5,guarulhos,SP,7031,99.00,18.07,117.07,credit_card,1,1,"2018-05-23 10:10:00","2018-05-24 15:57:00",sports_leisure,4800,58,10,50
25a6470fe0861e38f167701818706ce9,3b60219f8dffebcd12b4de51d4168152,18d9a63b00f74956879ee01a9af44310,mairipora,SP,7600,0d6a874a30783dcb6a96d4a245a8f6d2,8f2ce03f928b567e3d56181ae20ae952,pirituba,SP,5141,209.90,13.37,446.54,debit_card,1,1,"2018-05-23 07:57:00","2018-06-05 17:05:00",sports_leisure,2450,60,15,15
b02577617dbe17d1ed25d63f6b47c413,92ece1b51cc7786e28203de4ae2608da,e6a7002a6626f10f223a6721a44a57ea,"presidente prudente",SP,19015,f251b1f9c5b04284fc1ed9b5dc4169f3,f80edd2c5aaa505cc4b0a3b219abf4b8,"sao paulo",SP,3431,49.90,14.44,64.34,credit_card,1,1,"2018-05-22 23:47:00","2018-06-05 16:40:00",sports_leisure,1450,45,16,35
59f57538f2bcce08e3c18db962cfee83,cbc8bda19960ddbaa52c958ed055b4ad,52abba659c0a219f8de7076dc33e0e83,barueri,SP,6414,a55b9bc476c34d53d8f3f27c922f6374,6b243f80ed07b10f0e8aa0f21a205f3c,curitiba,PR,81825,124.90,18.45,143.35,credit_card,1,2,"2018-05-22 23:20:00","2018-06-04 21:14:00",sports_leisure,800,16,16,18
6bdf325f0966e3056651285c0aed5aad,6289b75219d757a56c0cce8d9e427900,8d50f5eadf50201ccdcedfb9e2ac8455,"sao paulo",SP,4045,d6354128c28cc56532ba7393d9373083,412a4720f3e9431b4afa1476a1acddbe,campinas,SP,13060,51.80,11.15,62.95,credit_card,1,1,"2018-05-22 23:08:00","2018-05-24 11:58:00",sports_leisure,1000,16,6,12
c745e617482a01d21b32bca11a598621,2612c133977f2e61129d9b8ca5641fb2,b71129826e4e5439284813673149fb32,curitiba,PR,81540,73a7fbf8c1048131f3b531af31bcdf0e,8d956fec2e4337affcb520f56fd8cbfd,"sao bernardo do campo",SP,9780,50.95,15.24,66.19,credit_card,1,1,"2018-05-22 23:06:00","2018-06-16 11:06:00",sports_leisure,600,16,10,11
e81ca7ca15651afda77c69687b651bb5,b3c171ff72e6652a6cbeb21665f1bb3a,682481aebd97c85d06685e97baae8dbd,boituva,SP,18550,a2105c8c0d5d99dbc5a2a9ad94321e5c,0dd184061fb0eaa7ca37932c68ab91c5,guarulhos,SP,7031,99.00,16.37,115.37,credit_card,1,10,"2018-05-22 22:47:00","2018-05-25 11:46:00",sports_leisure,4800,58,10,50
982f11c6a768ad4cd2c08c45b259e5a8,0b7651ec101b5e85956d6cd186adcbc2,06e5b19a892adcc1764e70024306e84a,"sao paulo",SP,3380,67d87e3b4ef9e609ba5eeed6a4b3b5f8,bb2afe2061d53c6968aa0cffa233a8ec,"sao paulo",SP,4307,61.90,8.88,70.78,credit_card,1,6,"2018-05-22 22:45:00","2018-05-24 15:42:00",sports_leisure,600,28,10,18
12b3cb06983f9c76f13d142a0eccb640,7be0c64fb878990a23edc4db7516bb0d,51a7e650cdc4c26aadc7708c1cb656e2,suzano,SP,8680,dfe123265435bbc08b40fc418f66d9a3,7c67e1448b00f6e969d365cea6b010ab,itaquaquecetuba,SP,8577,179.90,37.19,217.09,boleto,1,1,"2018-05-22 22:07:00","2018-06-09 00:06:00",sports_leisure,15467,64,62,25
432d2b5bc76e805e0a8adef4745ceb33,d4c35f67f4a92530ad04459c2986c162,65c8d5626ef56c53ff0336e24c7a9bd9,paulista,PE,53441,236c8998f9a6e6150cdfb75fed83c15d,d05ae8f7a5bd1d2a690a44cd079e4e27,"rio de janeiro",RJ,22775,252.00,24.26,276.26,credit_card,1,6,"2018-05-22 15:12:00","2018-06-06 20:16:00",sports_leisure,300,20,10,15
da095f1f4d7e0e3111772d51a08ad079,4d6c419b936a841d738247d0800f430d,5e652c34270c948f1d1b98b66481811a,"sao paulo",SP,4321,781afe929e3016a667f5f439afd55fce,08633c14ef2db992c11f840f04fad4cd,"ribeirao pires",SP,9416,109.90,9.12,119.02,credit_card,1,5,"2018-05-22 09:56:00","2018-05-24 16:05:00",sports_leisure,400,18,18,18
acb8a8355ba526f10697c17f40dc3352,232fc199e2c1159c64a569a38816e593,89f992aaa88a3083883decd2202d779d,"sao paulo",SP,2033,781afe929e3016a667f5f439afd55fce,08633c14ef2db992c11f840f04fad4cd,"ribeirao pires",SP,9416,109.90,9.12,119.02,credit_card,1,8,"2018-05-22 09:53:00","2018-05-24 15:40:00",sports_leisure,400,18,18,18
23427a6bd9f8fd1b51f1b1e5cc186ab8,a8fabc805e9a10a3c93ae5bff642b86b,8d50f5eadf50201ccdcedfb9e2ac8455,"sao paulo",SP,4045,5cb96c51c55f57503465e4d2558dc053,db4350fd57ae30082dec7acbaacc17f9,"sao paulo",SP,3126,45.99,7.39,53.38,credit_card,1,1,"2018-05-21 22:44:00","2018-05-23 15:33:00",sports_leisure,300,35,6,11
23a664501e7b09b619fd2aad09cbc22d,b21f8a9bf3489e80f6a40bfc93da853c,47a5a4129f85be0710fb1e87f0941fb4,barueri,SP,6453,bd9117f40900499b0f14a2c3389f831d,9140bd1d9de28b197dce077bdd687438,amparo,SP,13900,599.99,37.56,637.55,credit_card,1,6,"2018-05-21 21:49:00","2018-05-28 17:28:00",sports_leisure,800,75,6,35
54124d9826c024b4b20d530b6bf4d6ee,dccdf9c858cf2a30d65e220f903afcc6,ea6a94cd85b23ecdff2abe6888bc688e,cruzeiro,SP,12710,26679d24a4e81ddc13cce48ff1a9d001,9d681c7e12db302cb261e721040dde65,curitiba,PR,80330,49.90,18.23,68.13,credit_card,1,1,"2018-05-21 18:18:00","2018-06-05 10:58:00",sports_leisure,600,20,10,15
f5c6db84c6a589ff1c0284e500a6acd3,2ad4f82ba85d382d9ee497dbe68d5c36,50160b006ccda0a52d2cb6e170251a0b,"sao paulo",SP,4542,781afe929e3016a667f5f439afd55fce,08633c14ef2db992c11f840f04fad4cd,"ribeirao pires",SP,9416,109.90,9.12,119.02,credit_card,1,2,"2018-05-21 16:33:00","2018-05-24 15:33:00",sports_leisure,400,18,18,18
d8c9468038ac4ddc59b9cc15ee15cb0e,759bdc8779336011a659a2ce29d3c74c,c6820612b6b200926644d54889433d14,"belo horizonte",MG,30492,668e8ee8f69c3545109fc40f72336e8f,dee656f0f566ed1aa85bd137c943f08f,cruzeiro,SP,12701,79.99,19.53,99.52,credit_card,1,1,"2018-05-21 15:59:00","2018-06-07 18:11:00",sports_leisure,1000,35,10,20
7dbbb0cf6abae430040bc4914055c036,365d8633820f3d1ba6f2aa3628f623a1,7752f494eaae9a4a1b33fe6aa4d04f39,"sao paulo",SP,1552,3e8defa155f10823f9e150b05ad71408,1da3aeb70d7989d1e6d9b0e887f97c23,"sao paulo",SP,4265,33.99,8.29,84.56,credit_card,1,1,"2018-05-21 15:54:00","2018-05-23 14:58:00",sports_leisure,300,20,10,20
7a13f61d963ef344fad29d7219a1c583,ced1e88369d78a9ed35b69777a7a1008,6b8ae10a3b04e5828f3ca481565e2317,"sao paulo",SP,5408,0bbdc963004d9b2fd3427ee3c5ae3608,06df0c10d34e459d9672bc77388742eb,maringa,PR,87045,299.00,10.80,309.80,boleto,1,1,"2018-05-21 15:37:00","2018-06-07 18:48:00",sports_leisure,150,23,7,12
e95ff7994939eb1563b12008893b1576,be0518184bef64aec7295d3eb1076336,a1ee7d2abd6aba2ed5fc07cfe833d7db,guaruja,SP,11436,727a46f0b58a9ef165af9f7ebcfebfa9,e9779976487b77c6d4ac45f75ec7afe9,"praia grande",SP,11701,19.49,7.87,27.36,credit_card,1,2,"2018-05-21 15:07:00","2018-05-24 21:51:00",sports_leisure,200,19,19,19
859c549cb42de5d30cfc3ef3ecc432a9,0b74ffe6ee712595a3d89e0cbda91be0,13b224838d6b1125c37c50e7160a1868,"sao paulo",SP,2750,781afe929e3016a667f5f439afd55fce,08633c14ef2db992c11f840f04fad4cd,"ribeirao pires",SP,9416,109.90,8.53,118.43,credit_card,1,5,"2018-05-21 13:24:00","2018-05-23 18:48:00",sports_leisure,400,18,18,18
e4125f8d1a61bdeadda581f9b282f7d0,530e4206f359251c5d5a12daec061037,4f19b9967c3e5b5e63dceb94b5bb2223,curitiba,PR,81940,8b39be5bbb8a4585ed19cacbf4162c27,9c3c24eca51c52b91c1de727d2a2ae06,"caxias do sul",RS,95020,49.90,18.23,68.13,credit_card,1,4,"2018-05-21 10:41:00","2018-06-01 20:44:00",sports_leisure,100,16,6,11
51e99264659d47b097309553e1d580dd,c0b973b939fe3dfb9816e50acebcd597,b06968521aa836f6abe18102493466cf,andira,PR,86380,cec09725da5ed01471d9a505e7389d37,4d6d651bd7684af3fffabd5f08d12e5a,jau,SP,17209,69.90,18.60,88.50,boleto,1,1,"2018-05-21 08:47:00","2018-06-11 20:36:00",sports_leisure,2500,20,11,11
e51ec609bcc1f3b43e5b77285c4cfaf1,fb05451a1c6125780177727eff8bb5bc,b742a66c53272ad430bfdb68664b6a37,"belo horizonte",MG,30310,5aee6406a4f4071df1f1bec3fa3dcfc6,670c26e0f1bf8d0576271d5cfaec6d2b,maringa,PR,87025,106.00,22.45,128.45,credit_card,1,1,"2018-05-21 08:18:00","2018-06-05 17:56:00",sports_leisure,400,18,12,16
45de27572f22822e03786f094dee22f3,5eaca6dbb83458bc7094070e23ab592e,9ff0bccccc58e1dc0c24b3b4600afadc,brasilia,DF,71920,55b71bf300a2765a382eaec566df531f,54a1852d1b8f10312c55e906355666ee,"santa barbara d'oeste",SP,13456,74.99,18.10,93.09,credit_card,1,1,"2018-05-21 08:13:00","2018-06-05 15:42:00",sports_leisure,3400,33,25,28
a5ec4b722860bf18fd1ff9fd35fbfff8,0d0e02f035f84b429d470d83437aad47,6b5dd2033f26d4c109f3ba9128b6f7c7,"sao paulo",SP,4622,a1e903cd2d23763ef8b85ec12eb79d9c,28f10b1c5e5abb9d4857745bede6147c,"sao paulo",SP,4250,42.00,7.39,49.39,credit_card,1,2,"2018-05-21 02:46:00","2018-05-23 21:08:00",sports_leisure,200,16,13,12
ebf91983d41a042878dbc79083043f84,8b24cec0ffa00e513a7c9615c7054e2f,a32672001b5c2b94b493012b506a3e73,jaguariuna,SP,13820,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,"ribeirao preto",SP,14070,106.00,13.18,119.18,credit_card,1,3,"2018-05-20 22:46:00","2018-05-28 20:16:00",sports_leisure,350,17,17,17
ca907d8c04d50f8377a1a77a216d334c,50d5bc15e0f7e9ccf5b8d151c555c062,4f4943d1a8ac2c4a65d4fba25ee8c0bb,jundiai,SP,13207,746cc58d3872bae3f850565b028b96d0,9b00ed88b7fdb95d6ff76e27c1b52d16,"sao paulo",SP,8215,30.48,7.39,37.87,credit_card,1,3,"2018-05-20 22:04:00","2018-05-25 15:44:00",sports_leisure,200,20,17,22
f24add37cc5868bcd2ffd5ba3c3715bc,05c225ea6a3c4ffe071654a922b0ec72,fa3f78a51617b896baf4cd5d51a432fd,maua,SP,9360,668e8ee8f69c3545109fc40f72336e8f,dee656f0f566ed1aa85bd137c943f08f,cruzeiro,SP,12701,79.99,13.92,93.91,credit_card,1,2,"2018-05-20 20:40:00","2018-06-14 18:51:00",sports_leisure,1000,35,10,20
8b04755969f401703034739a68acf0b3,dae9ee97d14a1f5ab75b863226a72df4,d6728bc853e760f8a5422116fa945ce0,"sao paulo",SP,4859,28701167ae1ea90aa657c81171d61c30,2e1c9f22be269ef4643f826c9e650a52,"sao paulo",SP,4850,49.49,7.39,56.88,credit_card,1,5,"2018-05-20 18:36:00","2018-05-25 15:56:00",sports_leisure,150,20,3,12
01fe473278bb7522f081c21ee8e4cbd4,ea6b8e999abbe1a2a86fccbebd51aec3,997abd6497ecc58c28707008ebb44534,bauru,SP,17032,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,"ribeirao preto",SP,14070,106.00,13.18,119.18,boleto,1,1,"2018-05-20 15:39:00","2018-05-28 15:33:00",sports_leisure,350,17,17,17
e84db8af8d16b9c6664ff223557618aa,9ad7c591767cfbf97521cd1a72ff7be4,9c2e4f297a612df6ec78bae6dde64e64,"campos dos goytacazes",RJ,28051,a9e1f2fff48f21f5e6fc9dce739e1160,b9ca8e8baa5d4aa038394a700f63e69f,"sao paulo",SP,3001,64.99,23.03,88.02,credit_card,1,1,"2018-05-20 15:32:00","2018-06-11 12:32:00",sports_leisure,1275,62,16,16
a0ef08378f02efac03e5905cccb1644d,16cd8b1c85d5f1e24bf0d47a9056eac8,682613703776d670ddec3f2c4b99d337,"belo horizonte",MG,30140,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,"ribeirao preto",SP,14070,106.00,18.62,124.62,credit_card,1,1,"2018-05-20 12:55:00","2018-06-16 00:36:00",sports_leisure,350,17,17,17
35e3eedfd9714f8e56fee1b037cbb5d6,8651f8ac963881cbe37ad5f57f94e220,cdb6b20649c7c03cbca6c626b2248968,brasilia,DF,72210,781afe929e3016a667f5f439afd55fce,08633c14ef2db992c11f840f04fad4cd,"ribeirao pires",SP,9416,109.90,11.11,121.01,credit_card,1,3,"2018-05-20 12:55:00","2018-06-04 23:12:00",sports_leisure,400,18,18,18
